3927019834,1106407,39.750578,-104.988065,0.0,0.0,0,23,19,NULL,198511,0,3,2011-11-18 21:01:33.000,2011-11-18 21:25:59.207,2011-11-18 14:01:33.000,2011-11-18 14:25:59.207,1,0,0,1,1
3928326011,1106407,39.722302,-105.078445,0.0,0.0,0,23,13,NULL,198511,0,3,2011-11-19 03:01:35.000,2011-11-19 03:06:58.493,2011-11-18 20:01:35.000,2011-11-18 20:06:58.493,1,0,0,1,1
3931133041,1109683,39.74199,-104.841852,0.0,0.0,1,23,16,NULL,188928,0,3,2011-11-19 17:41:39.000,2011-11-19 18:00:23.220,2011-11-19 10:41:39.000,2011-11-19 11:00:23.220,1,0,0,1,1
3931250859,1109683,39.739206,-104.842265,0.0,0.0,0,23,17,NULL,188928,0,3,2011-11-19 18:10:58.000,2011-11-19 18:30:43.273,2011-11-19 11:10:58.000,2011-11-19 11:30:43.273,1,0,0,1,1
3931375204,1109683,39.741035,-104.84174,0.0,0.0,0,23,15,NULL,188928,0,3,2011-11-19 18:52:57.000,2011-11-19 19:01:03.333,2011-11-19 11:52:57.000,2011-11-19 12:01:03.333,1,0,0,1,1
3931500009,1109683,39.740456,-104.841659,0.0,0.0,0,23,16,NULL,188928,0,3,2011-11-19 19:22:13.000,2011-11-19 19:31:24.227,2011-11-19 12:22:13.000,2011-11-19 12:31:24.227,1,0,0,1,1
3932065392,1106407,39.722796,-105.080521,0.0,0.0,0,23,16,NULL,198511,0,3,2011-11-19 21:29:51.000,2011-11-19 21:58:47.450,2011-11-19 14:29:51.000,2011-11-19 14:58:47.450,1,0,0,1,1
3932177830,1106407,39.72278,-105.080204,0.0,0.0,0,23,15,NULL,198511,0,3,2011-11-19 21:59:12.000,2011-11-19 22:29:09.970,2011-11-19 14:59:12.000,2011-11-19 15:29:09.970,1,0,0,1,1
3937225741,1109683,39.737612,-104.991745,0.0,0.0,0,23,17,NULL,188928,0,3,2011-11-21 00:13:33.000,2011-11-21 00:16:40.913,2011-11-20 17:13:33.000,2011-11-20 17:16:40.913,1,0,0,1,1
3937345970,1109683,39.73795,-104.992539,0.0,0.0,0,23,16,NULL,188928,0,3,2011-11-21 00:42:49.000,2011-11-21 00:50:38.943,2011-11-20 17:42:49.000,2011-11-20 17:50:38.943,1,0,0,1,1
3937450284,1109683,39.736872,-104.992571,0.0,0.0,0,23,15,NULL,188928,0,3,2011-11-21 01:12:15.000,2011-11-21 01:20:44.180,2011-11-20 18:12:15.000,2011-11-20 18:20:44.180,1,0,0,1,1
3937547616,1109683,39.735665,-104.993038,0.0,0.0,0,23,15,NULL,188928,0,3,2011-11-21 01:43:44.000,2011-11-21 01:51:26.747,2011-11-20 18:43:44.000,2011-11-20 18:51:26.747,1,0,0,1,1
3937640847,1109683,39.736915,-104.991353,0.0,0.0,0,23,17,NULL,188928,0,3,2011-11-21 02:13:03.000,2011-11-21 02:22:11.010,2011-11-20 19:13:03.000,2011-11-20 19:22:11.010,1,0,0,1,1
3940353239,1106407,39.589388,-104.838226,0.0,0.0,0,23,24,NULL,198511,0,3,2011-11-21 16:35:43.000,2011-11-21 16:50:36.110,2011-11-21 09:35:43.000,2011-11-21 09:50:36.110,1,0,0,1,1
3940474205,1106407,39.59059,-104.830887,0.0,0.0,0,23,16,NULL,198511,0,3,2011-11-21 17:05:01.000,2011-11-21 17:21:04.257,2011-11-21 10:05:01.000,2011-11-21 10:21:04.257,1,0,0,1,1
